row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category,text_nb_svm
R05165,gU62EuPDWaY,2026-05-09 18:48:34,@mu_ka_ku,Berhentinya uang tunai awal bencana besar bagi peradaban dunia,Berhentinya uang tunai awal bencana besar bagi peradaban dunia,Netral,Tidak teridentifikasi,henti uang uang tunai awal bencana besar adab dunia
R02492,ebkamQER1nM,2024-08-08 02:31:30,@herminhadli2120,"Dana, suka transaksi sendiri, transaksi nga jelas","Dana, suka transaksi sendiri, transaksi nga jelas",Netral,Tidak teridentifikasi,dana suka transaksi sendiri transaksi nga jelas
R02776,ebkamQER1nM,2024-08-11 18:51:37,@pedas3527,"SUKU BUNGA SIMPANAN TIDAK SEBERAPA , PAJAK NYA MELEBIHI BUNGA SIMPANAN BAHKAN SIMPANAN BISA HABIS DI GROGOT PAJAK SETIAP KALI TRANSAKSI.ADMIN DIGITAL TERSEMBUNYI, MENCURI HAK NASABAH.","SUKU BUNGA SIMPANAN TIDAK SEBERAPA , PAJAK NYA MELEBIHI BUNGA SIMPANAN BAHKAN SIMPANAN BISA HABIS DI GROGOT PAJAK SETIAP KALI TRANSAKSI.ADMIN DIGITAL TERSEMBUNYI, MENCURI HAK NASABAH.",Netral,Tidak teridentifikasi,suku bunga simpan tidak berapa pajak nya lebih bunga simpan bahkan simpan habis grogot pajak kali transaksi admin digital sembunyi curi hak nasabah
R00257,wMPGW76Iy9A,2022-12-05 14:49:15,@respondunia,sudah 230 negara adopsi pi network.,sudah 230 negara adopsi pi network.,Netral,Tidak teridentifikasi,negara adopsi pi network
R03954,ebkamQER1nM,2025-11-11 01:14:23,@robbyhadi-n5m,"Saya usul mas e. Sebaiknya bukan kita semakin digital, tapi sebaiknya semakin ke teknologi kuno saja.
Kita mulai membuat mata uang berbasis nilai logam mulia.
Misalnya emas perak atau lainnya, sehingga tidak tergerus nilai nya.
Rakyat tidak merugi dan sulit dipermainkan asing.","Saya usul mas e. Sebaiknya bukan kita semakin digital, tapi sebaiknya semakin ke teknologi kuno saja. Kita mulai membuat mata uang berbasis nilai logam mulia. Misalnya emas perak atau lainnya, sehingga tidak tergerus nilai nya. Rakyat tidak merugi dan sulit dipermainkan asing.",Negatif,Tidak teridentifikasi,usul mas e baik bukan makin digital baik makin teknologi kuno mulai buat mata uang bas nilai logam mulia misal emas perak lain tidak gerus nilai nya rakyat tidak rugi sulit main asing
R00899,rr5b9JQ7qPs,2022-12-21 02:03:57,@MelodiNesiaYT,"Gua masih bingung, kalo nanti bener terealisasikan uang digital, terus itu bocah2 SD kalo sekolah pengen jajan gimana bayarnya, toh mereka kan belum tentu dibolehin bawa HP ke sekolah oleh guru nya, lagian ga semua bocah SD bisa pake HP juga.","Gua masih bingung, kalo nanti bener terealisasikan uang digital, terus itu bocah2 SD kalo sekolah pengen jajan gimana bayarnya, toh mereka kan belum tentu dibolehin bawa HP ke sekolah oleh guru nya, lagian ga semua bocah SD bisa pake HP juga.",Netral,Literasi dan kesiapan masyarakat,gua bingung kalau bener realisasi uang digital terus bocah sd kalau sekolah ken jajan gimana bayar kan belum dibolehin bawa handphone sekolah guru nya lagi tidak semua bocah sd pake handphone
R02134,SxMdI5sabb0,2023-02-21 17:41:11,@JawAbngsat,Mungkin buat PNS dan pemerintah yg gila harta,Mungkin buat PNS dan pemerintah yg gila harta,Netral,Tidak teridentifikasi,mungkin pns perintah gila harta
R01267,CQr5wbSc-TI,2023-01-28 10:27:35,@amiraldian939,Sudah dijelaskan rupiah digital dengan uang elektronik/ewallet  beda.rupiah digital tidak perlu top up nanti jika ingin memiliki rupiah digital bisa menukarkan dibank dengan nominal sama dengan rupiah  biasa.,Sudah dijelaskan rupiah digital dengan uang elektronik ewallet beda.rupiah digital tidak perlu top up nanti jika ingin memiliki rupiah digital bisa menukarkan dibank dengan nominal sama dengan rupiah biasa.,Netral,Tanggapan mendukung digitalisasi,jelas rupiah digital uang elektronik ewallet beda rupiah digital tidak perlu top up milik rupiah digital tukar bank nominal sama rupiah biasa
R04337,KqjkU_AQCJE,2026-01-21 10:30:20,@satriopi,"😂😂😂 lucu nih
Pro fiat ? Yang gak tau berapa jumlah totalnya ?
Yang semakin lama semakin hilang nilainya?",lucu nih Pro fiat ? Yang gak tau berapa jumlah totalnya ? Yang semakin lama semakin hilang nilainya?,Negatif,Tidak teridentifikasi,lucu nih pro fiat tidak tau berapa jumlah total makin lama makin hilang nilai
R00216,CQr5wbSc-TI,2022-12-05 12:32:46,@anugrahherda3644,"Ada yang bisa tolong jelaskan bagaimana Digital Rupiah bisa untuk membeli aset metaverse, karena setahu saya harus tersambung blockchain dan setangkap saya Rp Digital ini tidak tersambung melainkan ter centralize di indon. Kalau ternyata mekanisme nya Rp Digital diconvert dulu ke crypto, apa bedanya dengan rupiah biasa?","Ada yang bisa tolong jelaskan bagaimana Digital Rupiah bisa untuk membeli aset metaverse, karena setahu saya harus tersambung blockchain dan setangkap saya Rp Digital ini tidak tersambung melainkan ter centralize di indon. Kalau ternyata mekanisme nya Rp Digital diconvert dulu ke crypto, apa bedanya dengan rupiah biasa?",Netral,Tidak teridentifikasi,jelas bagaimana digital rupiah beli aset metaverse tahu sambung blokchain tangkap rp digital tidak sambung ter centralize indon kalau nyata mekanisme nya rp digital diconvert dulu kripto apa beda rupiah biasa
R05296,gU62EuPDWaY,2026-05-13 02:09:03,@asyafazrian6605,Bang sekalian bahas tentang sistem swift perbankan internasional yg bisa membekukan aset negara dalam bentuk dollar seperti yg terjadi pada russia saat russi menginvasi ukraina.,Bang sekalian bahas tentang sistem swift perbankan internasional yg bisa membekukan aset negara dalam bentuk dollar seperti yg terjadi pada russia saat russi menginvasi ukraina.,Netral,Tidak teridentifikasi,bang sekali bahas sistem swift perban internasional beku aset negara bentuk dollar jadi russia russi invasi ukraina
R02222,qGc7rlA2omI,2023-03-29 13:21:11,@fakta8594,Cbdc wajib untuk pejabat dan ASN untuk meminimalisir korupsi,Cbdc wajib untuk pejabat dan ASN untuk meminimalisir korupsi,Negatif,Kepercayaan terhadap regulator,central bank digital currency wajib jabat asn meminimalisir korupsi
R00782,Bn_MTSqW3bE,2022-12-18 11:31:11,@gilankramadhann4457,Bagus kalo sudah diadaptasi di toko . Biar g ada kembalian receh diganti permen,Bagus kalo sudah diadaptasi di toko . Biar g ada kembalian receh diganti permen,Positif,Tidak teridentifikasi,bagus kalau adaptasi toko biar g kembali receh ganti permen
R03390,ebkamQER1nM,2024-08-17 04:51:09,@chillvibes.united,"Bntr"" Ini bukanya sama aja inflasi? Cetak uang lg. Bedanya elektronik aja?",Bntr Ini bukanya sama aja inflasi? Cetak uang lg. Bedanya elektronik aja?,Netral,Tidak teridentifikasi,bntr buka sama aja inflasi cetak uang lg beda elektronik aja
R00405,wMPGW76Iy9A,2022-12-06 09:05:05,@sicil3280,"ngomong doank gampang, trus gmn sama keamanan aman ga ?? kyk yg uda2 bank offline aja masih kecolongan gmn yg online ??","ngomong doank gampang, trus gmn sama keamanan aman ga ?? kyk yg uda2 bank offline aja masih kecolongan gmn yg online ??",Netral,Tidak teridentifikasi,ngomong doank gampang trus gmn sama aman aman tidak uda bank offline aja colong gmn online
R00490,YLq9NVWk23U,2022-12-07 20:06:50,@khairulsyahdanu2837,"Rupiah crypto.. crypto legal.. artinya krypto diterima pemerintah..  selagi dump.. beli 1000 krypto yg berpotensi menjadi alat tukar di banyak negara.. gunakan uang rela, kesempatan bisa jadi kaya atau tetap di posisi sama seumur hidup. Kesempatan TDK datang 2x manfaatkan momentumnya.salam sukses.","Rupiah crypto.. crypto legal.. artinya krypto diterima pemerintah.. selagi dump.. beli 1000 krypto yg berpotensi menjadi alat tukar di banyak negara.. gunakan uang rela, kesempatan bisa jadi kaya atau tetap di posisi sama seumur hidup. Kesempatan TDK datang 2x manfaatkan momentumnya.salam sukses.",Netral,Tidak teridentifikasi,rupiah kripto kripto legal arti krypto terima perintah dump beli krypto potensi jadi alat tukar banyak negara guna uang rela sempat jadi kaya tetap posisi sama umur hidup sempat tidak datang x manfaat momentum salam sukses
R02865,PMuEX5Qbmzo,2024-08-13 12:45:41,@Herbivorent-MraID,"Bang josh bahas annunaki dong, kayaknya aku berhasil memecahkan misteri ini, jadi mengapa pembahasan annunaki mirip sama pembahasan the Argatra/peradaban di dalam bumi contoh: peradaban annunaki sangat canggih dan the argatra juga canggih, annunaki memiliki tubuh besar dan the argatra juga memiliki tubuh besar.","Bang josh bahas annunaki dong, kayaknya aku berhasil memecahkan misteri ini, jadi mengapa pembahasan annunaki mirip sama pembahasan the Argatra peradaban di dalam bumi contoh peradaban annunaki sangat canggih dan the argatra juga canggih, annunaki memiliki tubuh besar dan the argatra juga memiliki tubuh besar.",Positif,Tidak teridentifikasi,bang josh bahas annunaki dong kayak aku hasil pecah misteri jadi bahas annunaki mirip sama bahas the argatra adab bumi contoh adab annunaki sangat canggih the argatra canggih annunaki milik tubuh besar the argatra milik tubuh besar
R02311,SxMdI5sabb0,2023-09-25 11:55:39,@sultanalisyihab3137,apa nanti orang orang akan beralih ke rupiah digital dan meninggalkan uang digital yang skrg kita gunakan,apa nanti orang orang akan beralih ke rupiah digital dan meninggalkan uang digital yang skrg kita gunakan,Netral,Tidak teridentifikasi,apa orang orang alih rupiah digital tinggal uang digital skrg guna
R04158,KqjkU_AQCJE,2026-01-17 06:26:08,@nefanka,"SAMPAI SEKARANG MASIH BANYAK ORANG INDONESIA YANG MINDER JADI BANGSA INDONESIA. SAMPAI SEKARANG MASIH BANYAK ORANG INDONESIA YANG MENILAI NEGARA INDONESIA ADALAH NEGARA PALING BOBROK DI BUMI. SAMPAI SEKARANG MASIH BANYAK ORANG INDONESIA ENGGAK MAU BANGGA DAN MENGAKUI KEDIGDAYAAN BANGSANYA. KARENA SEBAGIAN BESAR BANGSA INI MASIH PUNYA DNA BANGSA JAJAHAN YANG ENGGAK BISA HILANG, JADI SELALU MELIHAT NEGARA SENDIRI SEBAGAI SAMPAH, PALING PARAH DAN SEBAGAINYA. ANEHNYA MEREKA ENGGAK MAU NINGGALIN INDONESIA, PADAHAL KITA PALING SENANG JIKA SEMUA ORANG YANG BENCI NEGARA DAN BANGSA INI TINGGALIN INDONESIA BIAR HIDUP KITA MAKIN TENANG.","SAMPAI SEKARANG MASIH BANYAK ORANG INDONESIA YANG MINDER JADI BANGSA INDONESIA. SAMPAI SEKARANG MASIH BANYAK ORANG INDONESIA YANG MENILAI NEGARA INDONESIA ADALAH NEGARA PALING BOBROK DI BUMI. SAMPAI SEKARANG MASIH BANYAK ORANG INDONESIA ENGGAK MAU BANGGA DAN MENGAKUI KEDIGDAYAAN BANGSANYA. KARENA SEBAGIAN BESAR BANGSA INI MASIH PUNYA DNA BANGSA JAJAHAN YANG ENGGAK BISA HILANG, JADI SELALU MELIHAT NEGARA SENDIRI SEBAGAI SAMPAH, PALING PARAH DAN SEBAGAINYA. ANEHNYA MEREKA ENGGAK MAU NINGGALIN INDONESIA, PADAHAL KITA PALING SENANG JIKA SEMUA ORANG YANG BENCI NEGARA DAN BANGSA INI TINGGALIN INDONESIA BIAR HIDUP KITA MAKIN TENANG.",Negatif,Tidak teridentifikasi,sekarang banyak orang indonesia minder jadi bangsa indonesia sekarang banyak orang indonesia nilai negara indonesia negara paling bobrok bumi sekarang banyak orang indonesia tidak mau bangga aku digdaya bangsa bagi besar bangsa punya dna bangsa jajah tidak hilang jadi selalu lihat negara sendiri sampah paling parah bagai aneh tidak mau ninggalin indonesia padahal paling senang semua orang benci negara bangsa tinggalin indonesia biar hidup makin tenang
R04442,SxMdI5sabb0,2026-04-13 17:39:54,@Eva-p7y9x,"org yg mau sedekah gmna kpd anak2 yatim tetangga,gmna caranya pakai uang digital,anak yatim itu senengnya dengan uang kertas,bukan uang digital.mempersulit kehidupan rakyat keciln","org yg mau sedekah gmna kpd anak2 yatim tetangga,gmna caranya pakai uang digital,anak yatim itu senengnya dengan uang kertas,bukan uang digital.mempersulit kehidupan rakyat keciln",Netral,Tidak teridentifikasi,orang mau sedekah gmna kpd anak yatim tetangga gmna cara pakai uang digital anak yatim neng uang kertas bukan uang digital sulit hidup rakyat keciln
R00329,wMPGW76Iy9A,2022-12-05 23:45:00,@sutediheriyonoBaladMaUng,Itukan standarnya dari cadangan devisa negara.,Itukan standarnya dari cadangan devisa negara.,Netral,Tidak teridentifikasi,itu standar cadang devisa negara
R02662,ebkamQER1nM,2024-08-08 11:57:26,@kelikpelipur3285,Menkominfo nya lawak. Siapa yg garansi keamanan cyber di Indonesia. Sekali kena hack bangkrut berjamaah se-Indonesia,Menkominfo nya lawak. Siapa yg garansi keamanan cyber di Indonesia. Sekali kena hack bangkrut berjamaah se Indonesia,Negatif,Keamanan data dan kontrol,menkominfo nya lawak siapa garansi aman cyber indonesia sekali kena hack bangkrut jamaah se indonesia
R01462,SxMdI5sabb0,2023-01-29 13:05:57,@arisAris-ir7nv,"Menuju akhir zaman.. Bank Indonesia JD anti Kristus pertama jika itu di wujudkan.
Selamat..👏👏👏",Menuju akhir zaman.. Bank Indonesia JD anti Kristus pertama jika itu di wujudkan. Selamat..,Netral,Tidak teridentifikasi,tuju akhir zaman bank indonesia jd anti kristus pertama wujud selamat
R02381,ebkamQER1nM,2024-08-07 20:14:50,@texasjack5391,Betul !! dan pemerintah bisa memblokir Saldo mu jika Lo tidak patuh kepada pemerintah 😊,Betul !! dan pemerintah bisa memblokir Saldo mu jika Lo tidak patuh kepada pemerintah,Netral,Tidak teridentifikasi,betul perintah blokir saldo mu lo tidak patuh perintah
R03846,mODGGIy9JZE,2025-11-02 11:14:59,@ddyy2215,Jd menuju digital money udh mulai pelan2.. the world order bukan lg mimpi😢.. klo terjadi mati internet bisa apa coba ⚠️,Jd menuju digital money udh mulai pelan2.. the world order bukan lg mimpi .. klo terjadi mati internet bisa apa coba,Netral,Tidak teridentifikasi,jd tuju digital money udh mulai pelan the world order bukan lg mimpi klo jadi mati internet apa coba
R04293,KqjkU_AQCJE,2026-01-19 07:11:03,@arne700,"Biar bagaimapun uang cash lebih is the best. Sesuatu yg nampaknya seolah olah baik, ok dan dianggap mengikuti perkembangan jaman tidaklah baik pasti tetap ada kekurangan nya. Berharap d indonesia jangan sampai ikut2 negara luar, jadilah negara yg lebih berdaulat yg mementingkan kepentingan rakyat dan jangan mementingkan keuntungan pihak luar (asing)","Biar bagaimapun uang cash lebih is the best. Sesuatu yg nampaknya seolah olah baik, ok dan dianggap mengikuti perkembangan jaman tidaklah baik pasti tetap ada kekurangan nya. Berharap d indonesia jangan sampai ikut2 negara luar, jadilah negara yg lebih berdaulat yg mementingkan kepentingan rakyat dan jangan mementingkan keuntungan pihak luar asing",Positif,Tidak teridentifikasi,biar bagaimapun uang uang tunai lebih is the best nampaknya olah baik anggap ikut kembang jaman tidak baik tetap kurang nya harap d indonesia jangan ikut negara luar jadi negara lebih daulat penting penting rakyat jangan penting untung pihak luar asing
R03152,PMuEX5Qbmzo,2024-08-14 02:41:57,@teknofansclub,setau gw cbdc merupakan salah satu alat pembayaran. pemerintah tetap menggunakan uang fiat dan juga e-money utk alat pembayaran,setau gw cbdc merupakan salah satu alat pembayaran. pemerintah tetap menggunakan uang fiat dan juga e money utk alat pembayaran,Netral,Tidak teridentifikasi,tau gw central bank digital currency rupa salah satu alat bayar perintah tetap guna uang fiat e money alat bayar
R02218,qGc7rlA2omI,2023-03-29 12:21:53,@initiallblast,"government sipil mana ngerti teknologi, cuma beli beli aja bisa nya ...jd tergantung teknologi siapa yg menang tender aja ,mesti siap bersaing dengan teknologi teknologi open source code yg unstopable cepat bgt majunya, model nya arisan uang komunitas2 rakyat rame2 mana ada batas saling share reward bounty hunters biar ga mempan dihack, ...bukan tender mark up mark up budget kebiasaan negara korup klo liat apbn apbd buat teknologi diada2in valuasi nya, malah akhirnya gampang dihack krn bnyk dikorup doang budget nya  terbatas, abis2in malah pajak2in rakyat ...kecuali klo gandeng militer (militer amerika aja dulu nya mesti menang perang lawan jerman utk ambil teknologi jerman kan, selanjutnya maju terus bersama rusia krn perang dingin), gandeng militer itu baru tuh mungkin bisa berhasil, dr dulu juga militer teknologinya diakui lah, wong internet aja bocoran dr teknologi militer kok ...tp ya getu militer ya otoriter diktator sangat bertolak belakang bukan sipil yg demokrasi","government sipil mana ngerti teknologi, cuma beli beli aja bisa nya ...jd tergantung teknologi siapa yg menang tender aja ,mesti siap bersaing dengan teknologi teknologi open source code yg unstopable cepat bgt majunya, model nya arisan uang komunitas2 rakyat rame2 mana ada batas saling share reward bounty hunters biar ga mempan dihack, ...bukan tender mark up mark up budget kebiasaan negara korup klo liat apbn apbd buat teknologi diada2in valuasi nya, malah akhirnya gampang dihack krn bnyk dikorup doang budget nya terbatas, abis2in malah pajak2in rakyat ...kecuali klo gandeng militer militer amerika aja dulu nya mesti menang perang lawan jerman utk ambil teknologi jerman kan, selanjutnya maju terus bersama rusia krn perang dingin , gandeng militer itu baru tuh mungkin bisa berhasil, dr dulu juga militer teknologinya diakui lah, wong internet aja bocoran dr teknologi militer kok ...tp ya getu militer ya otoriter diktator sangat bertolak belakang bukan sipil yg demokrasi",Netral,Keamanan data dan kontrol; Kepercayaan terhadap regulator,government sipil mana ngerti teknologi cuma beli beli aja nya jd gantung teknologi siapa menang tender aja mesti siap saing teknologi teknologi open source code unstopable cepat banget maju model nya arisan uang komunitas rakyat rame mana batas saling share reward bounty hunters biar tidak mempan dihack bukan tender mark up mark up budget biasa negara korup klo liat apbn apbd teknologi ada in valuasi nya malah akhir gampang dihack bnyk korup doang budget nya batas abis in malah pajak in rakyat klo gandeng militer militer amerika aja dulu nya mesti menang perang lawan jerman ambil teknologi jerman kan lanjut maju terus sama rusia perang dingin gandeng militer baru tuh mungkin hasil dr dulu militer teknologi aku lah wong internet aja bocor dr teknologi militer kok tp getu militer otoriter diktator sangat tolak belakang bukan sipil demokrasi
R04485,gU62EuPDWaY,2026-05-08 05:39:33,@Ebisu13o,"Transaksi digital oke, tapi memaksa semuanya harus digital? TIdak. Semuanya diawasi, tidak jauh beda dengan hidup seperti di dalam kisah Orwell.
Bayangkan pemerintah tahu kita kirim uang ke mana dan ke siapa saja, punya tabungan berapa. Itu bisa jadi instrumen represi juga lho.","Transaksi digital oke, tapi memaksa semuanya harus digital? TIdak. Semuanya diawasi, tidak jauh beda dengan hidup seperti di dalam kisah Orwell. Bayangkan pemerintah tahu kita kirim uang ke mana dan ke siapa saja, punya tabungan berapa. Itu bisa jadi instrumen represi juga lho.",Negatif,Keamanan data dan kontrol,transaksi digital oke paksa semua digital tidak semua awas tidak jauh beda hidup kisah orwell bayang perintah tahu kirim uang mana siapa punya tabung berapa jadi instrumen represi lho
R01443,SxMdI5sabb0,2023-01-29 11:18:17,@friedec3622,"Smartphone dan internet sudah masuk ke kebutuhan pokok primer manusia.
Dua langkah maju dan satu langkah mundur.",Smartphone dan internet sudah masuk ke kebutuhan pokok primer manusia. Dua langkah maju dan satu langkah mundur.,Positif,Tidak teridentifikasi,smartphone internet masuk butuh pokok primer manusia langkah maju satu langkah mundur
R00534,wMPGW76Iy9A,2022-12-09 11:30:07,@lets.talk48,Apa bedanya antara rupiah digital dgn saldo di dompet digital & mbanking?,Apa bedanya antara rupiah digital dgn saldo di dompet digital mbanking?,Netral,Tidak teridentifikasi,apa beda rupiah digital saldo dompet digital mbanking
R01670,SxMdI5sabb0,2023-01-30 05:34:51,@fokuskontribusi9497,@mujizak Tujuan asli CBDC emang buat total control bro wkwk.. Nanti pasti digabung sama Social Credit System kaya di China.. Mampus dah tuh wkwk,Tujuan asli CBDC emang buat total control bro wkwk.. Nanti pasti digabung sama Social Credit System kaya di China.. Mampus dah tuh wkwk,Netral,Tidak teridentifikasi,tuju asli central bank digital currency emang total control bro wkwk gabung sama social credit system kaya china mampus dah tuh wkwk
R02317,rr5b9JQ7qPs,2023-11-05 13:26:26,@gobank3702,Apakah Rupiah digital yang dimaksud ini sama dengan Uang digital Server Base?,Apakah Rupiah digital yang dimaksud ini sama dengan Uang digital Server Base?,Netral,Tidak teridentifikasi,rupiah digital maksud sama uang digital server base
R02868,PMuEX5Qbmzo,2024-08-13 12:49:28,@Clippershortgamess,"@cakrawalatarunajati8835 harusnya kalo sistem nya block chain itu susah di tembus hacker karna bercabang jadi nasabah punya block nya sendiri , ibarat game lu sebagai player punya server sendiri gak kayak 1 server semua player tapi ada player baru ada server baru","harusnya kalo sistem nya block chain itu susah di tembus hacker karna bercabang jadi nasabah punya block nya sendiri , ibarat game lu sebagai player punya server sendiri gak kayak 1 server semua player tapi ada player baru ada server baru",Negatif,Keamanan data dan kontrol,harus kalau sistem nya block chain susah tembus hacker cabang jadi nasabah punya block nya sendiri ibarat game lu player punya server sendiri tidak server semua player player baru server baru
R01692,SxMdI5sabb0,2023-01-30 09:18:39,@NgomonginUang,"Kalau ditanya buat apa, pastinya supaya menciptkan penyelesaian dari permasalahan terkait pemerataan keuangan yang terjadi 😊","Kalau ditanya buat apa, pastinya supaya menciptkan penyelesaian dari permasalahan terkait pemerataan keuangan yang terjadi",Netral,Tidak teridentifikasi,kalau tanya apa pasti menciptkan selesai masalah kait perata uang jadi
R02545,ebkamQER1nM,2024-08-08 04:23:31,@HarJono-pl4tc,Sebelum listing bagi2 airdrop gratis dulu lah biar ada komunitasnya 😂😂😂,Sebelum listing bagi2 airdrop gratis dulu lah biar ada komunitasnya,Netral,Tidak teridentifikasi,listing airdrop gratis dulu lah biar komunitas
R00781,Bn_MTSqW3bE,2022-12-18 11:13:13,@radenfatah8948,@kiantv7410 emas didunia jumlahnya terbatas,emas didunia jumlahnya terbatas,Netral,Tidak teridentifikasi,emas dunia jumlah batas
R02366,SxMdI5sabb0,2024-05-22 12:06:11,@albertkumakauw2164,Ini harus di tolak rawan,Ini harus di tolak rawan,Negatif,Tidak teridentifikasi,tolak rawan
R04946,gU62EuPDWaY,2026-05-08 13:12:05,@Hk-CORP,"Chanel ini saya suka, cuma pengen kasih saran biar suara nya lebih di besarkan dari pada musik, emang kalau didengar dikamar masih oke, tpi kalau lagi di outdoor yg ramai suaranya nga jelas padahal sudah pakai earphone","Chanel ini saya suka, cuma pengen kasih saran biar suara nya lebih di besarkan dari pada musik, emang kalau didengar dikamar masih oke, tpi kalau lagi di outdoor yg ramai suaranya nga jelas padahal sudah pakai earphone",Netral,Tidak teridentifikasi,chanel suka cuma ken kasih saran biar suara nya lebih besar musik emang kalau dengar kamar oke tpi kalau outdoor ramai suara nga jelas padahal pakai earphone
R02833,PMuEX5Qbmzo,2024-08-13 12:03:01,@YOKTANENOS,Mengarah ke Cryto Pi Network😅 Global Currency.,Mengarah ke Cryto Pi Network Global Currency.,Netral,Tidak teridentifikasi,arah cryto pi network global currency
R03126,PMuEX5Qbmzo,2024-08-14 00:58:16,@quraisy.sihab13,"​@SuperBless. Lu goblog ya , DY AJA JUALAN KELAS",". Lu goblog ya , DY AJA JUALAN KELAS",Netral,Tidak teridentifikasi,lu goblog dy aja jual kelas
R02852,PMuEX5Qbmzo,2024-08-13 12:36:20,@dms4199,"​@JoshRafGscam tau apa anda tentang pi network
... Scam gundulmu.... Gundulmu tuh yg scam",tau apa anda tentang pi network ... Scam gundulmu.... Gundulmu tuh yg scam,Negatif,Tidak teridentifikasi,tau apa pi network scam gundul gundul tuh scam
R03363,2VJpvtiC-hY,2024-08-16 04:01:22,@ariwijaya4770,Biar gampang uangnya dicuri oleh penjahat cyber,Biar gampang uangnya dicuri oleh penjahat cyber,Negatif,Keamanan data dan kontrol,biar gampang uang curi jahat cyber
R00294,wMPGW76Iy9A,2022-12-05 22:38:26,@hasanuddinhasan4391,"Artinya walau tersentralisasi, semua transaksi bisa dilacak, dan rupiah yg beredar harus transparan karna pake blockchain ?","Artinya walau tersentralisasi, semua transaksi bisa dilacak, dan rupiah yg beredar harus transparan karna pake blockchain ?",Negatif,Keamanan data dan kontrol,arti sentralisasi semua transaksi lacak rupiah edar transparan pake blokchain
R02827,ebkamQER1nM,2024-08-13 07:53:56,@Ice-d2g,Semakin pusing .padahal tidak semua orang  punya bank. Kadang orang2 kampung perlu uang kes uang   kontan .kasian banget.,Semakin pusing .padahal tidak semua orang punya bank. Kadang orang2 kampung perlu uang kes uang kontan .kasian banget.,Positif,Tidak teridentifikasi,makin pusing padahal tidak semua orang punya bank kadang orang kampung perlu uang kes uang kontan kasi banget
R05129,gU62EuPDWaY,2026-05-09 11:00:54,@ronyronyaja1117,Selamat tinggal uang kretas 👋🖐️,Selamat tinggal uang kretas,Netral,Tidak teridentifikasi,selamat tinggal uang kretas
R02674,ebkamQER1nM,2024-08-08 13:39:46,@infomanfaatshare6667,Pusat Data Nasional benerin dulu.. pengen serba digital tapi sarana digitalnya kacau,Pusat Data Nasional benerin dulu.. pengen serba digital tapi sarana digitalnya kacau,Netral,Tidak teridentifikasi,pusat data nasional benerin dulu ken serba digital sarana digital kacau
R00275,wMPGW76Iy9A,2022-12-05 17:22:07,@amronamar5216,Udah lama ada di michat dan channel berbayar lain nya kata yutuber yg pernah gua tonton..,Udah lama ada di michat dan channel berbayar lain nya kata yutuber yg pernah gua tonton..,Netral,Tidak teridentifikasi,udah lama michat channel bayar nya kata yutuber pernah gua tonton
R04095,KqjkU_AQCJE,2026-01-16 22:45:04,@RudiantoSmg,Aku pribadi lebih percaya dompet tebel..kemanapun ok..pingin apapun beres.. dibanding yg digital,Aku pribadi lebih percaya dompet tebel..kemanapun ok..pingin apapun beres.. dibanding yg digital,Netral,Tidak teridentifikasi,aku pribadi lebih percaya dompet tebel mana pingin apa beres banding digital
R02043,SxMdI5sabb0,2023-02-13 22:40:59,@NgomonginUang,"Tapi kalau cuma bilang ketinggalan aja tanpa tindakan, ya makin ketinggalan dong ya 😅","Tapi kalau cuma bilang ketinggalan aja tanpa tindakan, ya makin ketinggalan dong ya",Netral,Tidak teridentifikasi,kalau cuma bilang tinggal aja tanpa tindak makin tinggal dong
R01866,SxMdI5sabb0,2023-02-03 09:18:57,@thaufiqrahmans6109,"Bank sentral langsung TF Bantuan ke Orang nya, dan sistem pemilihan siapa yg berhak menerima, masih memakai Pihak 3  /Pa RT, ya masih bisa d korupsi sih 😅.","Bank sentral langsung TF Bantuan ke Orang nya, dan sistem pemilihan siapa yg berhak menerima, masih memakai Pihak 3 Pa RT, ya masih bisa d korupsi sih .",Negatif,Kepercayaan terhadap regulator,bank sentral langsung tf bantu orang nya sistem pilih siapa hak terima pakai pihak pa rt d korupsi sih
R04243,KqjkU_AQCJE,2026-01-18 08:00:56,@Duniapalsu-Op_7,"Negara eropa dan Barat jadi contoh negara Berkembang china pengecualian asia bisa jadi cotoh juga politik nya tipe ekonomi, semoga indonesia bisa menghapus kekurangan² negara maju menerpakan  yang bagus² #uu perampasan aset segara jadi basmi korupsi😊👍","Negara eropa dan Barat jadi contoh negara Berkembang china pengecualian asia bisa jadi cotoh juga politik nya tipe ekonomi, semoga indonesia bisa menghapus kekurangan² negara maju menerpakan yang bagus² perampasan aset segara jadi basmi korupsi",Negatif,Kepercayaan terhadap regulator,negara eropa barat jadi contoh negara kembang china kecuali asia jadi cotoh politik nya tipe ekonomi moga indonesia hapus kurang negara maju terpa bagus ampas aset segara jadi basmi korupsi
R00096,YLq9NVWk23U,2022-12-03 08:23:52,@hafifarif2965,Semoga bs mengurangi jumlah oknum KORUPTOR.,Semoga bs mengurangi jumlah oknum KORUPTOR.,Negatif,Tidak teridentifikasi,moga bs kurang jumlah oknum koruptor
R03946,ebkamQER1nM,2025-11-09 23:40:57,@calico_4,"Udah setahun nih 
Gada kabar lagi",Udah setahun nih Gada kabar lagi,Netral,Tidak teridentifikasi,udah tahun nih tidak kabar
