row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category
R01954,SxMdI5sabb0,2023-02-08 11:58:44,@NgomonginUang,Jadi input untuk pihak terkait 👍 Terima kasih sharing argumennya,Jadi input untuk pihak terkait Terima kasih sharing argumennya,Netral,Tidak teridentifikasi
R04848,gU62EuPDWaY,2026-05-08 10:57:20,@RezaRamadhan-xx9uw,"yg dipikiran anda hanya tindak pidana, padahal kebebasan anda juga dipertaruhkan? atau anda memang memuja dan berkeinginan utk dikekang?","yg dipikiran anda hanya tindak pidana, padahal kebebasan anda juga dipertaruhkan? atau anda memang memuja dan berkeinginan utk dikekang?",Netral,Tidak teridentifikasi
R00574,wMPGW76Iy9A,2022-12-11 10:35:34,@kn8733,Rupiah digital udah ada BIDR,Rupiah digital udah ada BIDR,Netral,Tidak teridentifikasi
R02312,SxMdI5sabb0,2023-09-25 12:00:05,@NgomonginUang,"Uang kartal dan uang giral akan tetep ada 😁 jadi uang digital ini, sebagai alternatif alat transaksi aja ya..","Uang kartal dan uang giral akan tetep ada jadi uang digital ini, sebagai alternatif alat transaksi aja ya..",Netral,Tidak teridentifikasi
R02583,ebkamQER1nM,2024-08-08 05:50:58,@fraginz,"Uang yg di deposit jadi uang elektronik sebenarnya kan jg terbit dari BI. 
Jadi sejauh ini menurut saya kegunaannya BI keluarin digital currency/stablecoin paling besar efek buat pasar crypto, jadi org bisa pegang rupiah, semacam USDT, tapi yg dikeluarkan BI sbg bank sentral dan bisa dipakai utk transaksi juga diluar pasar crypto.","Uang yg di deposit jadi uang elektronik sebenarnya kan jg terbit dari BI. Jadi sejauh ini menurut saya kegunaannya BI keluarin digital currency stablecoin paling besar efek buat pasar crypto, jadi org bisa pegang rupiah, semacam USDT, tapi yg dikeluarkan BI sbg bank sentral dan bisa dipakai utk transaksi juga diluar pasar crypto.",Netral,Tidak teridentifikasi
R02286,SxMdI5sabb0,2023-07-25 01:41:48,@yani1353,Digital rupiah berjalan di blockchain web3.0,Digital rupiah berjalan di blockchain web3.0,Netral,Tidak teridentifikasi
R03626,PMuEX5Qbmzo,2024-12-30 17:40:07,@TeddyAyahnyaAzka,Is that The New World Order?,Is that The New World Order?,Negatif,Tidak teridentifikasi
R01205,Bn_MTSqW3bE,2023-01-02 11:40:40,@wahyudiardian3385,"e-ktp aja msh di fotocopy, artinya belum siap sarprasnya..","e ktp aja msh di fotocopy, artinya belum siap sarprasnya..",Negatif,Tidak teridentifikasi
R03968,ebkamQER1nM,2025-11-12 07:28:10,@RieNita,"Mendekati akhir jaman dibodohin aja dngan kecanggihan teknologi ada saatnya gampang dihack dan diambil dan suatu saat akan adanya log out semua orang TDK bs pakai  uang walau punya uang ,ini gampang diakses krpto yg buat ........bodoh aja mau dibohongin mendekati akhir zaman  dirusak semua serba digital akhirnya bener TDK bs pakai uang semuanya jika semua beralih gampang tinggal klik logout bagi yang menciptakan ini semua orng didunia miskin ,ini strategi dajal,dan bayk celah bagi para hacker untuk mngakses krna scan barcode yg qris aja bnyak penipuan barcode diganti ada celah untuk TDK masuknya itu uang walau berhasil statusnya tp masuk ke rekening lain krna barcodenya SDH disusulin atau di rubah,uang jadi cctv berjalan","Mendekati akhir jaman dibodohin aja dngan kecanggihan teknologi ada saatnya gampang dihack dan diambil dan suatu saat akan adanya log out semua orang TDK bs pakai uang walau punya uang ,ini gampang diakses krpto yg buat ........bodoh aja mau dibohongin mendekati akhir zaman dirusak semua serba digital akhirnya bener TDK bs pakai uang semuanya jika semua beralih gampang tinggal klik logout bagi yang menciptakan ini semua orng didunia miskin ,ini strategi dajal,dan bayk celah bagi para hacker untuk mngakses krna scan barcode yg qris aja bnyak penipuan barcode diganti ada celah untuk TDK masuknya itu uang walau berhasil statusnya tp masuk ke rekening lain krna barcodenya SDH disusulin atau di rubah,uang jadi cctv berjalan",Negatif,Keamanan data dan kontrol
R01265,YLq9NVWk23U,2023-01-24 11:28:50,@pulangkampung1716,"GUBERNUR BI: sy bersumpah demi Negara Kesatuan RI,.Tidak mengeluarkan uang Rupiah setelah di bakar seluruh,Karena mata uang rupiah Rendah dan banyak Uang Palsu Di dunia","GUBERNUR BI sy bersumpah demi Negara Kesatuan RI,.Tidak mengeluarkan uang Rupiah setelah di bakar seluruh,Karena mata uang rupiah Rendah dan banyak Uang Palsu Di dunia",Netral,Tidak teridentifikasi
R04178,KqjkU_AQCJE,2026-01-17 10:53:32,@dayleetips,"Perhatian ya: sekarang ni banyak konten naratif tanpa wajah pembicara (kalau ada juga wajah bikinan), tanpa data dan fakta (penuh gambar2 bikinan), tanpa nama2 yg kompeten.. ibarat makanan.. hap masuk perut tanpa tau apa yg dimakan.. tiba2 mual.","Perhatian ya sekarang ni banyak konten naratif tanpa wajah pembicara kalau ada juga wajah bikinan , tanpa data dan fakta penuh gambar2 bikinan , tanpa nama2 yg kompeten.. ibarat makanan.. hap masuk perut tanpa tau apa yg dimakan.. tiba2 mual.",Netral,Tidak teridentifikasi
R00099,YLq9NVWk23U,2022-12-03 11:10:25,@wixdwiex7325,@muhammadapriadi4845 saya kan tanya kamu 🤣,saya kan tanya kamu,Netral,Tidak teridentifikasi
R02127,SxMdI5sabb0,2023-02-20 00:19:19,@sarmaniarman5353,"SAYA SANGAT MENDUKUNG ,semoga dengan terciptanya uang digital menambah kecanggihan dan kmjuan..","SAYA SANGAT MENDUKUNG ,semoga dengan terciptanya uang digital menambah kecanggihan dan kmjuan..",Positif,Tanggapan mendukung digitalisasi
R05225,gU62EuPDWaY,2026-05-11 05:03:02,@tauchan7157,Udah pernah lihat berita ini di tahun 2010 ada video di youtube  ujung2nya org akan memakai chip utk oembayaran yg dimana bisa di kontrol,Udah pernah lihat berita ini di tahun 2010 ada video di youtube ujung2nya org akan memakai chip utk oembayaran yg dimana bisa di kontrol,Negatif,Keamanan data dan kontrol
R03792,mODGGIy9JZE,2025-11-01 13:04:05,@monmaxwitnaojulgri6032,​@wahyupurnomosidi8671 elu nonton drakor atau dracin aja jgn bahas investasi kalo masih hobi dikasi dongeng sinetron azab 😅😂,elu nonton drakor atau dracin aja jgn bahas investasi kalo masih hobi dikasi dongeng sinetron azab,Netral,Tidak teridentifikasi
R02629,ebkamQER1nM,2024-08-08 09:03:28,@MinumTemuLAWAK,"BIAR BELANJA ONLINE ..., UMKM MATI🔪💦 susugetahmaleisia croot","BIAR BELANJA ONLINE ..., UMKM MATI susugetahmaleisia croot",Netral,Tidak teridentifikasi
R04888,gU62EuPDWaY,2026-05-08 11:48:00,@Fahri_XYX,"Narik duit di Atm pun butuh listrik 😅 ,   mau transaksi di teller bank pun butuh listrik 😅 ,   gk kebanyang klo pake pencatatan manual lagi antar cabang 😅","Narik duit di Atm pun butuh listrik , mau transaksi di teller bank pun butuh listrik , gk kebanyang klo pake pencatatan manual lagi antar cabang",Netral,Tidak teridentifikasi
R03261,PMuEX5Qbmzo,2024-08-14 11:59:07,@vianschumacher,"bagus dong biar melek teknologi AI,Blockchain,dll","bagus dong biar melek teknologi AI,Blockchain,dll",Positif,Tidak teridentifikasi
R02920,PMuEX5Qbmzo,2024-08-13 13:58:54,@dani_dumk,"Sudah lah temen"" Ayo daftar PI Network, itung"" Belajar, kan geratis 🤣😂","Sudah lah temen Ayo daftar PI Network, itung Belajar, kan geratis",Netral,Tidak teridentifikasi
R03473,PMuEX5Qbmzo,2024-08-25 01:37:35,@SuzannaBollegraf-ll1od,"Ya, kepemimpinan yg keji, seperti NERO. 
INI YG NAMANYA ONE GOVERMANT.","Ya, kepemimpinan yg keji, seperti NERO. INI YG NAMANYA ONE GOVERMANT.",Netral,Tidak teridentifikasi
R02591,ebkamQER1nM,2024-08-08 06:12:28,@fh69gaming50,"@niforahmatgusti5090 kalo menurutku buat e wallet terintegrasi dengan cbdc lebih bagus mereka bisa memperluas layanan mereka sampai internasional ga cuman di Indonesia aja. Bahkan bisa lebih bagus dari QRIS nantinya(mungkin) , dan akhirnya 3 pembayaran itu bisa berjalan Beriringan ( uang elektronik, fiat, cbdc)

Kita ini butuh kompetisi buat negara kita maju dan berkembang di segala bidang, Makanya bisnis butuh inovasi bukan stagnansi.","kalo menurutku buat e wallet terintegrasi dengan cbdc lebih bagus mereka bisa memperluas layanan mereka sampai internasional ga cuman di Indonesia aja. Bahkan bisa lebih bagus dari QRIS nantinya mungkin , dan akhirnya 3 pembayaran itu bisa berjalan Beriringan uang elektronik, fiat, cbdc Kita ini butuh kompetisi buat negara kita maju dan berkembang di segala bidang, Makanya bisnis butuh inovasi bukan stagnansi.",Positif,Tanggapan mendukung digitalisasi
R03914,mODGGIy9JZE,2025-11-04 14:45:24,@aimanfikri1972,Koruptor pada nangis. Gak bisa nyuci uang lagi,Koruptor pada nangis. Gak bisa nyuci uang lagi,Negatif,Tidak teridentifikasi
R03579,PMuEX5Qbmzo,2024-10-25 10:11:59,@pasitopass,Saya ingin bertanya bagaimana pendapat anda tentang Pi Network apakah pernah dengar?,Saya ingin bertanya bagaimana pendapat anda tentang Pi Network apakah pernah dengar?,Netral,Tidak teridentifikasi
R01291,SxMdI5sabb0,2023-01-29 06:02:24,@SultanBoediono,Semoga secepatnya terlaksana untuk mata uang yg baru.. amin,Semoga secepatnya terlaksana untuk mata uang yg baru.. amin,Netral,Tidak teridentifikasi
R05291,gU62EuPDWaY,2026-05-12 22:43:33,@katekaru_7,"yeah, same as me bro. i did the same thing and they thought i lost my mind. And now we all gonna lost our minds","yeah, same as me bro. i did the same thing and they thought i lost my mind. And now we all gonna lost our minds",Netral,Tidak teridentifikasi
R03668,ebkamQER1nM,2025-05-10 12:38:23,@blaketaketchannel2509,Jika Bank central di hack gimana? Dan jika Indonesia shut down internet gimana?,Jika Bank central di hack gimana? Dan jika Indonesia shut down internet gimana?,Negatif,Keamanan data dan kontrol
R02392,ebkamQER1nM,2024-08-07 22:41:27,@udinmarufazril6336,Tambah inflasi makin tinggi dan nilai rupiah makin murah karena dapat diperjual belian seperti uang negera asing,Tambah inflasi makin tinggi dan nilai rupiah makin murah karena dapat diperjual belian seperti uang negera asing,Netral,Tidak teridentifikasi
R03064,PMuEX5Qbmzo,2024-08-13 19:09:06,@TaufikHidayat-kp6km,"Klo gua sih ogah bener di pusat kn ke BI,,, 
Bukan tentang BI nya,, melainkan terlalu banyak oknum sampahh,, 
Cara nya gk terdaftar Dompet ke gmn BI GMn yaa?? 

Mungkin yaa
1. Simpan di E-walet
2. Pke Exchange Luar dan gk usah transaksi CBDC 😅","Klo gua sih ogah bener di pusat kn ke BI,,, Bukan tentang BI nya,, melainkan terlalu banyak oknum sampahh,, Cara nya gk terdaftar Dompet ke gmn BI GMn yaa?? Mungkin yaa 1. Simpan di E walet 2. Pke Exchange Luar dan gk usah transaksi CBDC",Netral,Tidak teridentifikasi
R04376,KqjkU_AQCJE,2026-01-25 05:02:03,@LaikaZara,Aku yg tinggal di Malaysia juga gitu. Selalu pakai cash. Bahkan Aku udah dduk & mau pesan makanan di cafe tapi sebab cafe nya tak ada sediakan menu yg di kertas laminating gitu & tak ada sistem bayar cash. Semua nya cashless. Ya udah aku berdiri & pindah cafe. Duit2 kita.. dia gak mau ya udah aku bagi rezki pada org lain yg Masih nerima cash,Aku yg tinggal di Malaysia juga gitu. Selalu pakai cash. Bahkan Aku udah dduk mau pesan makanan di cafe tapi sebab cafe nya tak ada sediakan menu yg di kertas laminating gitu tak ada sistem bayar cash. Semua nya cashless. Ya udah aku berdiri pindah cafe. Duit2 kita.. dia gak mau ya udah aku bagi rezki pada org lain yg Masih nerima cash,Negatif,Kebutuhan terhadap uang tunai
R01037,Bn_MTSqW3bE,2022-12-24 02:28:10,@matakucing9743,"Bank yg katanya aman aja sering dijebol, laporan duit ilang aja banyak yg gak kelar.
Bisa tiba-tiba miskin sekali klik kalau ada yg nakal.
😂","Bank yg katanya aman aja sering dijebol, laporan duit ilang aja banyak yg gak kelar. Bisa tiba tiba miskin sekali klik kalau ada yg nakal.",Negatif,Tidak teridentifikasi
R00659,Bn_MTSqW3bE,2022-12-14 04:56:25,@rikiatmamagara2590,Cepat dong. Sudah di nanti.,Cepat dong. Sudah di nanti.,Positif,Tidak teridentifikasi
R04987,gU62EuPDWaY,2026-05-08 15:21:24,@Dewichannel45,"udh trauma saya mah sama aplikasi aplikasi pemerintah,,","udh trauma saya mah sama aplikasi aplikasi pemerintah,,",Netral,Tidak teridentifikasi
R04562,gU62EuPDWaY,2026-05-08 06:14:36,@RafaBazily,Udah pasti ada yg menghalangi bro,Udah pasti ada yg menghalangi bro,Netral,Tidak teridentifikasi
R04598,gU62EuPDWaY,2026-05-08 06:34:55,@kurniafirmanda7343,"Kembali lagi, visi/misi teknologi (teknis) dan probabilitas peluang (ekonomi) dari kemajuan sebuah peradaban itu keniscayaan, namun hal terpenting bagi itu semua adalah bicara tentang SIAPA yg menjalankan dan CARA yang dipakai untuk menjalankannya, serta DORONGAN/TUJUAN dari semua kemajuan itu semua kembali pada world view ""seorang/entitas penguasa pemegang hegemoni"" yang menjalankan visi misi tersebut","Kembali lagi, visi misi teknologi teknis dan probabilitas peluang ekonomi dari kemajuan sebuah peradaban itu keniscayaan, namun hal terpenting bagi itu semua adalah bicara tentang SIAPA yg menjalankan dan CARA yang dipakai untuk menjalankannya, serta DORONGAN TUJUAN dari semua kemajuan itu semua kembali pada world view seorang entitas penguasa pemegang hegemoni yang menjalankan visi misi tersebut",Positif,Tidak teridentifikasi
R01569,SxMdI5sabb0,2023-01-30 01:57:43,@NgomonginUang,Harus di notes sama yang disana 😁,Harus di notes sama yang disana,Netral,Tidak teridentifikasi
R04015,ebkamQER1nM,2025-11-15 23:43:43,@sabenaanies8942,Gak ada beda titik,Gak ada beda titik,Netral,Tidak teridentifikasi
R05112,gU62EuPDWaY,2026-05-09 08:30:58,@xeryavan8210,"DI AWALI DENGAN QRIS , ALLAY PAY , DLL..AKHIRNYA MENUJU '""""""DIGITAL BIT DATA """"'JADI ALAT TUKAR ....

.","DI AWALI DENGAN QRIS , ALLAY PAY , DLL..AKHIRNYA MENUJU ' DIGITAL BIT DATA 'JADI ALAT TUKAR .... .",Netral,Tidak teridentifikasi
R04237,KqjkU_AQCJE,2026-01-18 07:28:57,@Ngaji72025,"Nah itu satu hal, ntar ada yg namanya penipu, pengkhianat dunia. Dan seperti ini memang yg akan terjadi, kebebasan kita akan dikontrol, bahkan tak bisa belanja kalau tak ikut sistem jahanam itu, disaat itu pula kita harus memilih, mau binasa atau selamat 😊
Ini peringatan guys, mesti cerdas kita 😁","Nah itu satu hal, ntar ada yg namanya penipu, pengkhianat dunia. Dan seperti ini memang yg akan terjadi, kebebasan kita akan dikontrol, bahkan tak bisa belanja kalau tak ikut sistem jahanam itu, disaat itu pula kita harus memilih, mau binasa atau selamat Ini peringatan guys, mesti cerdas kita",Negatif,Keamanan data dan kontrol
R05178,gU62EuPDWaY,2026-05-09 23:50:36,@JenarWiro,Sekarang pertanyaannya CBDC itu punya siapa?  Apakah kita buat sendiri? Toh sekarang saja UANG kertas dunia itu acuannya sama dollar as.....,Sekarang pertanyaannya CBDC itu punya siapa? Apakah kita buat sendiri? Toh sekarang saja UANG kertas dunia itu acuannya sama dollar as.....,Netral,Tidak teridentifikasi
R00487,DbrALSY_wko,2022-12-07 15:11:19,@MAFINFO,Saya lebih prefer ke systems Gold Digital Money = GDM,Saya lebih prefer ke systems Gold Digital Money GDM,Netral,Tidak teridentifikasi
R03950,ebkamQER1nM,2025-11-10 09:14:21,@DBSDYOR,"Teruntuk mas Mentri..!!

Hati hati jgn salah strategi..
Langkah ini bisa mengguncang ekonomi Indonesia ❤..
Btw ttp semangat",Teruntuk mas Mentri..!! Hati hati jgn salah strategi.. Langkah ini bisa mengguncang ekonomi Indonesia .. Btw ttp semangat,Netral,Tidak teridentifikasi
R03540,ebkamQER1nM,2024-09-18 14:34:13,@wedhuzshell3928,gk bayar pajak. tidak bisa ngpa ngpain. saldo tidak bisa di pakai.,gk bayar pajak. tidak bisa ngpa ngpain. saldo tidak bisa di pakai.,Netral,Tidak teridentifikasi
R03662,SxMdI5sabb0,2025-04-08 13:23:31,@sitisitii788,"Big nooooooo.....
Pada naif bener yang setuju-setuju aja.",Big nooooooo..... Pada naif bener yang setuju setuju aja.,Positif,Tidak teridentifikasi
R05074,gU62EuPDWaY,2026-05-09 02:35:17,@m.faizakbar1447,"Gausah bicara aman jika hidup Lu masih digantungin ama Digital. Aman bagi mereka, bukan Bagi Lu","Gausah bicara aman jika hidup Lu masih digantungin ama Digital. Aman bagi mereka, bukan Bagi Lu",Positif,Tidak teridentifikasi
R04592,gU62EuPDWaY,2026-05-08 06:32:23,@Owl.Fpv_JFF,"jika ada jangan mau karna rakyat gak lagi berdaulat atas uangnya sendiri, dan cohtoh negara yg menggunakan mata uang digital pernah caos karna masalah di akses yg drop, gua lupa negara mana. jangan pernah 100% pake digital, bahaya","jika ada jangan mau karna rakyat gak lagi berdaulat atas uangnya sendiri, dan cohtoh negara yg menggunakan mata uang digital pernah caos karna masalah di akses yg drop, gua lupa negara mana. jangan pernah 100 pake digital, bahaya",Negatif,Tidak teridentifikasi
R02943,PMuEX5Qbmzo,2024-08-13 14:27:10,@kusnantokusnanto7441,Waspada PI NETWORK ..yg siap meluncur 🤑🤑🤑,Waspada PI NETWORK ..yg siap meluncur,Netral,Tidak teridentifikasi
R01341,SxMdI5sabb0,2023-01-29 07:02:24,@NgomonginUang,"Tenang tenang, semua bebas mengeluarkan pemikiran 😎👍 Terima kasih sudah berbagi pemikiran ini ya","Tenang tenang, semua bebas mengeluarkan pemikiran Terima kasih sudah berbagi pemikiran ini ya",Netral,Tidak teridentifikasi
R04591,gU62EuPDWaY,2026-05-08 06:32:17,@dys2302,"Semua yg ada di Dunia hanyalah titipan , gunakan, nikmati secara bijak. Jujur ini juga membawa kebahagiaan. Soo nggak ada yg Salah dg ""you own nothing and happy"".","Semua yg ada di Dunia hanyalah titipan , gunakan, nikmati secara bijak. Jujur ini juga membawa kebahagiaan. Soo nggak ada yg Salah dg you own nothing and happy .",Netral,Tidak teridentifikasi
R02673,ebkamQER1nM,2024-08-08 13:38:34,@jnsr7591,Bagusnya uang palsu akan punah,Bagusnya uang palsu akan punah,Netral,Tidak teridentifikasi
R01316,SxMdI5sabb0,2023-01-29 06:39:20,@wartoniskm4696,"bantu jawab, BIDR itu cuma di exchange tokocrypto, BIDR bukan dihasilkan dari blokchain berdasarkan komputasi, tapi dihasilkan dari deposit klien exchange tsb...😀","bantu jawab, BIDR itu cuma di exchange tokocrypto, BIDR bukan dihasilkan dari blokchain berdasarkan komputasi, tapi dihasilkan dari deposit klien exchange tsb...",Netral,Tidak teridentifikasi
R04480,gU62EuPDWaY,2026-05-08 05:38:32,@Redvie,Makan siang sambil nonton kamar film,Makan siang sambil nonton kamar film,Netral,Tidak teridentifikasi
R02484,ebkamQER1nM,2024-08-08 02:16:42,@theman9203,"Permasalahannya bukan Uang Digitalnya, tapi pemerintahnya. Silahkan cari dan lihat postingan tentang Uang digital. Ini sebenarnya pedang bermata dua . Kalau pemerintahnya bagus, bersih dan jujur, ya ini bisa jadi solusi hebat. Tapi kalau pemerintahnya korup , ya ini cuma bakal jadi alat manipulasi dan kontrol rakyat yang lebih kuat.","Permasalahannya bukan Uang Digitalnya, tapi pemerintahnya. Silahkan cari dan lihat postingan tentang Uang digital. Ini sebenarnya pedang bermata dua . Kalau pemerintahnya bagus, bersih dan jujur, ya ini bisa jadi solusi hebat. Tapi kalau pemerintahnya korup , ya ini cuma bakal jadi alat manipulasi dan kontrol rakyat yang lebih kuat.",Negatif,Keamanan data dan kontrol; Kepercayaan terhadap regulator
R04290,KqjkU_AQCJE,2026-01-19 05:38:23,@benisuroyo6411,Aktifkan sistem barter kalau negara terapkan non tunai,Aktifkan sistem barter kalau negara terapkan non tunai,Netral,Tidak teridentifikasi
R03747,mODGGIy9JZE,2025-11-01 07:40:01,@monmaxwitnaojulgri6032,"​@HAR1MLY barang laku gak dipasarin lewat iklan 1 hari 5x lewat email, WA, IG dan bunganya jauh lebih drpd deposito bank 😅😂","barang laku gak dipasarin lewat iklan 1 hari 5x lewat email, WA, IG dan bunganya jauh lebih drpd deposito bank",Netral,Tidak teridentifikasi
R04777,gU62EuPDWaY,2026-05-08 09:12:55,@d2nd21st,"""Power tends to corrupt, and absolute power corrupts absolutely""
cuman orang bego yg bisa dibego2in yg mau cbdc","Power tends to corrupt, and absolute power corrupts absolutely cuman orang bego yg bisa dibego2in yg mau cbdc",Netral,Tidak teridentifikasi
R04194,KqjkU_AQCJE,2026-01-17 13:10:54,@kaaiorochi548,"Solusinya?
Gak ada kan?
Lambat laun uang akan dikendalikan pemerintah.
Lambat laun setiap orang dikendalikan oleh pemerintah dengan uang.
Gak senang? Lawan aja, pemerintah tinggal pake robot kok, manusia gak akan menang lawan robot.
Jadi gak ada pilihan.
Itu neo sosialisme.
Gak bisa ngelawan.
Inget, gak bisa ngelawan.","Solusinya? Gak ada kan? Lambat laun uang akan dikendalikan pemerintah. Lambat laun setiap orang dikendalikan oleh pemerintah dengan uang. Gak senang? Lawan aja, pemerintah tinggal pake robot kok, manusia gak akan menang lawan robot. Jadi gak ada pilihan. Itu neo sosialisme. Gak bisa ngelawan. Inget, gak bisa ngelawan.",Negatif,Tidak teridentifikasi
R02261,SxMdI5sabb0,2023-07-03 05:48:07,@almizar9793,Tak mungkin pejabat kita berniat hancurkan indonesia percaya saja lah bro,Tak mungkin pejabat kita berniat hancurkan indonesia percaya saja lah bro,Netral,Tidak teridentifikasi
R01528,SxMdI5sabb0,2023-01-30 01:19:19,@NgomonginUang,Coba coba ditonton sampe tuntas dulu ya video nya 😁,Coba coba ditonton sampe tuntas dulu ya video nya,Netral,Tidak teridentifikasi
R04509,gU62EuPDWaY,2026-05-08 05:50:24,@StepAfter29,"Keserakahan elit global, mereka bahkan ingin mengontrol uang yang kita dapatkan dari hasil kerja keras kita.","Keserakahan elit global, mereka bahkan ingin mengontrol uang yang kita dapatkan dari hasil kerja keras kita.",Netral,Tidak teridentifikasi
R02705,ebkamQER1nM,2024-08-09 01:29:11,@liqinmiah4414,Emas yg minting masyarakat untuk masyarakat .bitcoin yg minting masyarakat utk masyarakat . Kalo fiat atau cbdc yg terbitkan bank central ke masyarakat . Ini perbedaanya .,Emas yg minting masyarakat untuk masyarakat .bitcoin yg minting masyarakat utk masyarakat . Kalo fiat atau cbdc yg terbitkan bank central ke masyarakat . Ini perbedaanya .,Netral,Tidak teridentifikasi
R03690,SxMdI5sabb0,2025-08-26 16:18:19,@Ronaldlapelelo,Musti anak anak bangsa sekolah it back up biar tak di retas,Musti anak anak bangsa sekolah it back up biar tak di retas,Netral,Tidak teridentifikasi
R04388,KqjkU_AQCJE,2026-01-25 20:51:54,@Sugicde,"Bodoh amat kok hrs digital semua??
Tahu jika ada masalah dan sdh ada solusinya kok diikuti tekanan² aseng",Bodoh amat kok hrs digital semua?? Tahu jika ada masalah dan sdh ada solusinya kok diikuti tekanan² aseng,Netral,Tidak teridentifikasi
R01515,SxMdI5sabb0,2023-01-29 22:58:33,@randoulflast8517,"""Berdaulat Tanpa Bergantung Teknologi dan Ahli asing""

Mungkin disini letak kemustahilan rupiah digital sih yah tau lah karna Indonesia masih membutuhkan 2 hal tsb kalopun Indonesia berusaha untuk berdaulat teknologi yg ada masih sebatas modifikasi doang",Berdaulat Tanpa Bergantung Teknologi dan Ahli asing Mungkin disini letak kemustahilan rupiah digital sih yah tau lah karna Indonesia masih membutuhkan 2 hal tsb kalopun Indonesia berusaha untuk berdaulat teknologi yg ada masih sebatas modifikasi doang,Netral,Tidak teridentifikasi
R03999,SxMdI5sabb0,2025-11-14 06:38:13,@SispriYanto-r2h,Ngikuti kemajuan jaman biar ga jadul,Ngikuti kemajuan jaman biar ga jadul,Positif,Tidak teridentifikasi
R00418,2VJpvtiC-hY,2022-12-06 11:06:00,@erdepetech,"Rupiah digital sama crypto sama saja bosku. 
Masuk aset digital yg tak terlihat. 
Apa bedanya rupiah digital dg coin crypto  yg bernama BIDR? 
Justru mending memilih coin crypto yg tdk di kendalikan sama lembaga jd orang bisa transaksi dan transfer antar orang atau antar negara dg mudah dan cepat.",Rupiah digital sama crypto sama saja bosku. Masuk aset digital yg tak terlihat. Apa bedanya rupiah digital dg coin crypto yg bernama BIDR? Justru mending memilih coin crypto yg tdk di kendalikan sama lembaga jd orang bisa transaksi dan transfer antar orang atau antar negara dg mudah dan cepat.,Netral,Tidak teridentifikasi
R01870,SxMdI5sabb0,2023-02-03 11:05:44,@thaufiqrahmans6109,"@NgomonginUang emang dr KTP bisa tau dia berhak menerima, maksudnya mereka meminta pas Udah Dana Cair/di TF sesuai perjanjian.","emang dr KTP bisa tau dia berhak menerima, maksudnya mereka meminta pas Udah Dana Cair di TF sesuai perjanjian.",Netral,Tidak teridentifikasi
R01723,SxMdI5sabb0,2023-01-30 13:54:38,@mujizak,@fokuskontribusi9497 wwkw yah mau gimana lagi sdm kita rendah sekali.. masih banyak yg awam.. kita cuma di ajari kalo menabung itu pangkal kaya di sekolah... Padahal yg bikin kaya itu investasi.. soalnya kalo kamu nabung uang 100. di ribu di tahun 90an dan kamu simpan sampa.sekarang nilai nya jadi berkurang karena inflasi.. dulu 100.rb udah bisa naik haji sekarang? Makan aja cuma bisa sehari dua hari..,wwkw yah mau gimana lagi sdm kita rendah sekali.. masih banyak yg awam.. kita cuma di ajari kalo menabung itu pangkal kaya di sekolah... Padahal yg bikin kaya itu investasi.. soalnya kalo kamu nabung uang 100. di ribu di tahun 90an dan kamu simpan sampa.sekarang nilai nya jadi berkurang karena inflasi.. dulu 100.rb udah bisa naik haji sekarang? Makan aja cuma bisa sehari dua hari..,Netral,Tidak teridentifikasi
R03633,PMuEX5Qbmzo,2025-01-16 04:15:25,@SamsungSamsung-fr4rs,"CBDC atau 1 global digital currency akan menggenapi wahyu 13 :16-17 no buy no sell tanpa tanda 666.

Tuhan Yesus akan segera kembali .",CBDC atau 1 global digital currency akan menggenapi wahyu 13 16 17 no buy no sell tanpa tanda 666. Tuhan Yesus akan segera kembali .,Netral,Tidak teridentifikasi
R04566,gU62EuPDWaY,2026-05-08 06:17:34,@WahyuPurnomo-r4d,"tersenyum senang di awal video, lalu senyum itu sirna berubah jadi rasa takut di pertengahan hingga akhir video. 🗿","tersenyum senang di awal video, lalu senyum itu sirna berubah jadi rasa takut di pertengahan hingga akhir video.",Negatif,Tidak teridentifikasi
R03231,PMuEX5Qbmzo,2024-08-14 09:45:02,@aisycatering7901,"Bukankah dahulu bank-bank itu memboikot bitcoin dan sejenisnya? 
Ternyata pingin main sendiri, ya? 🤔","Bukankah dahulu bank bank itu memboikot bitcoin dan sejenisnya? Ternyata pingin main sendiri, ya?",Netral,Tidak teridentifikasi
R02160,SxMdI5sabb0,2023-02-25 10:16:21,@greatmindandbelieve6732,Iy jadi yg bisa terima cuma yg punya smartphone dan punya kuota,Iy jadi yg bisa terima cuma yg punya smartphone dan punya kuota,Netral,Tidak teridentifikasi
R03354,PMuEX5Qbmzo,2024-08-15 14:21:45,@ravensachannel4744,Kayaknya lagi nyinggung negara yg kena hack kemaren wkwk,Kayaknya lagi nyinggung negara yg kena hack kemaren wkwk,Negatif,Keamanan data dan kontrol
R01799,SxMdI5sabb0,2023-02-01 08:45:24,@NgomonginUang,"Ngomu pernah bahas ini sebelumnya, tapi di bahasan khusus kripto 😁","Ngomu pernah bahas ini sebelumnya, tapi di bahasan khusus kripto",Netral,Tidak teridentifikasi
R02719,ebkamQER1nM,2024-08-09 07:30:31,@sahrulfadilah7405,Mantap tinggal keamanannya perketat,Mantap tinggal keamanannya perketat,Positif,Tidak teridentifikasi
